Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
2,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
3,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
4,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
5,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
6,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
7,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
8,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
9,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
10,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
11,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
12,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
13,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
14,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
15,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
16,-150659849.3082362,10.9,1.4457046453893783,1.4574896527939443,9.178117305408406e-05,0.00020227234192793375,0.2234375437208165,0.74699059695555,0.39483654583515154,28.49439752289461,9841147679340.412,3539522307000.087,6963744260648.38,9278536618095.014,615975061012.1996,168225261730.11063,2352105282402.589,4490437791760.641,62385800.6062153,32333799.74700614,7252.960393599246,345.9369651365999,0.0,123.56456971611493,0.0,1274.5656528008474,2.789974759700045,0.0038519797714534334,150650849.4868282
17,-31076629.69762704,9.73,1.4414861296323014,1.452981340196162,9.88641775752086e-05,1.0220997825882705e-08,0.21993700487384155,0.8427369319309971,0.23757664658050626,30.256254095059692,9841147679340.412,8199977794523.933,6963744260648.38,9667862776351.453,615975061012.1996,168225261730.11063,2352105282402.589,6832760748014.128,62385800.6062153,88216826.96853432,7127.155424750838,278.476396313564,0.0,123.21301802736032,0.0,1266.692864974941,3.55102768220235,0.0038898768916937076,31067830.605005417
18,-31076629.69762704,9.73,1.4414861296323014,1.452981340196162,9.88641775752086e-05,1.0220997825882705e-08,0.21993700487384155,0.8427369319309971,0.23757664658050626,30.256254095059692,9841147679340.412,8199977794523.933,6963744260648.38,9667862776351.453,615975061012.1996,168225261730.11063,2352105282402.589,6832760748014.128,62385800.6062153,88216826.96853432,7127.155424750838,278.476396313564,0.0,123.21301802736032,0.0,1266.692864974941,3.55102768220235,0.0038898768916937076,31067830.605005417
