Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-43724919101.25743,20.01,0.06519103407034905,0.06565844407480512,1.0104711046638568,0.7051061747813872,0.014046131218764687,0.013656996493879752,0.33241867894776733,0.6598746510980835,6858336652834.157,8605462905384.8545,8804151170534.732,9860909965790.775,969373340738.018,9933375294479.773,4334383190088.2944,3185934042602.2144,81680803.56540447,96382790.8313956,63962.63710717877,3432.9665953825697,0.0,0.4640071650025784,0.0,2.586618766994587,0.0009325677661692192,0.0008694353830761758,43707695929.806854
2,-43719520440.4446,20.01,0.10553729110888523,0.10589018086461684,0.7880397876553855,0.38870545466957673,0.018459954749317144,0.012241490186789114,0.11859342853474536,0.6065536785749022,6858336652834.157,1263394087994.9246,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,9490483004995.414,8230456559176.659,56993675.49842415,16909232.42269122,54771.928348674315,2278.6789351751468,0.0,0.8787097161089676,0.0,6.727638242124759,0.000749270409966271,0.00011921455625467805,43707695929.806854
3,-43719520440.4446,20.01,0.10553729110888523,0.10589018086461684,0.7880397876553855,0.38870545466957673,0.018459954749317144,0.012241490186789114,0.11859342853474536,0.6065536785749022,6858336652834.157,1263394087994.9246,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,9490483004995.414,8230456559176.659,56993675.49842415,16909232.42269122,54771.928348674315,2278.6789351751468,0.0,0.8787097161089676,0.0,6.727638242124759,0.000749270409966271,0.00011921455625467805,43707695929.806854
4,-43718630135.66154,20.01,0.19151845531580577,0.19223601469160556,0.658655687279404,0.4303034877905453,0.03203261146350588,0.055381263436587606,0.09721219257406148,2.6837721014861438,6858336652834.157,9516532834075.521,8804151170534.732,1267715195997.8271,969373340738.018,2395909157821.8916,442491481573.90906,318969227793.48206,28653802.0976191,26497679.65230669,42322.50359989404,2267.612732924919,0.0,1.7991362494603833,0.0,22.172811206706715,0.015335421699163576,0.00036870706973369236,43707695929.806854
5,-43715142818.880775,20.01,0.133228926166592,0.1335889665236307,0.7206753844924396,0.0189720310284458,0.022069866908432895,0.06886165250120023,0.028165247638537415,2.4594813917822487,6858336652834.157,5123023129732.907,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,5366237466639.35,8230456559176.659,56993675.49842415,16909232.42269122,49576.34516653075,826.7694091642348,0.0,1.0728066494960569,0.0,10.707607186111034,0.02370963592598028,8.336041356646209e-06,43707695929.806854
6,-43713398890.757645,20.01,0.15704511265866838,0.15747400162854183,0.5656994835251197,8.262857552487901e-05,0.025654015531469496,0.1486081328915097,0.023265962361367857,4.69524389874036,7978518499808.355,9780404830337.957,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,5366237466639.35,2205469751655.8555,56993675.49842415,16909232.42269122,44617.876228543915,505.4855080214662,0.0,1.4787720931063983,0.0,14.878836713343597,0.11042188580750303,1.1517951047808804e-05,43707695929.806854
7,-43713398890.757645,20.01,0.15704511265866838,0.15747400162854183,0.5656994835251197,8.262857552487901e-05,0.025654015531469496,0.1486081328915097,0.023265962361367857,4.69524389874036,7978518499808.355,9780404830337.957,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,5366237466639.35,2205469751655.8555,56993675.49842415,16909232.42269122,44617.876228543915,505.4855080214662,0.0,1.4787720931063983,0.0,14.878836713343597,0.11042188580750303,1.1517951047808804e-05,43707695929.806854
8,-43713398890.757645,20.01,0.15704511265866838,0.15747400162854183,0.5656994835251197,8.262857552487901e-05,0.025654015531469496,0.1486081328915097,0.023265962361367857,4.69524389874036,7978518499808.355,9780404830337.957,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,5366237466639.35,2205469751655.8555,56993675.49842415,16909232.42269122,44617.876228543915,505.4855080214662,0.0,1.4787720931063983,0.0,14.878836713343597,0.11042188580750303,1.1517951047808804e-05,43707695929.806854
9,-43713398890.757645,20.01,0.15704511265866838,0.15747400162854183,0.5656994835251197,8.262857552487901e-05,0.025654015531469496,0.1486081328915097,0.023265962361367857,4.69524389874036,7978518499808.355,9780404830337.957,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,5366237466639.35,2205469751655.8555,56993675.49842415,16909232.42269122,44617.876228543915,505.4855080214662,0.0,1.4787720931063983,0.0,14.878836713343597,0.11042188580750303,1.1517951047808804e-05,43707695929.806854
10,-43713398890.757645,20.01,0.15704511265866838,0.15747400162854183,0.5656994835251197,8.262857552487901e-05,0.025654015531469496,0.1486081328915097,0.023265962361367857,4.69524389874036,7978518499808.355,9780404830337.957,8804151170534.732,1267715195997.8271,969373340738.018,5989160796.123872,5366237466639.35,2205469751655.8555,56993675.49842415,16909232.42269122,44617.876228543915,505.4855080214662,0.0,1.4787720931063983,0.0,14.878836713343597,0.11042188580750303,1.1517951047808804e-05,43707695929.806854
