Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
2,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
3,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
4,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
5,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
6,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
7,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
8,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
9,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
10,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
11,-27261630596.874733,18.8,0.9254177999656567,0.9271688990434199,0.0036759763462446138,0.005931968827378564,0.153818588771244,0.4072489759193868,0.648431655654972,19.7693639171075,9616483966360.918,2690709541896.733,3813537528381.3145,8244537502519.126,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,20265.663543384377,460.8693016883739,0.0,92.55601826293537,0.0,515.7853004120325,0.8292586419369464,0.0010310500350043193,27261609261.17028
12,-22694969439.32292,18.36,0.9749374780159006,0.9771266526488184,0.025026611684690447,0.0005724304369225663,0.1578587893514924,0.5847365773290787,0.6855968951906759,28.38395808056141,9616483966360.918,3863690678176.8223,3813537528381.3145,5268805006845.908,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,19390.65684255588,332.75581831260627,0.0,103.48693054733026,0.0,572.8658971900107,1.709584324332628,0.0012546629015958914,22694949037.846596
13,-22694969439.32292,18.36,0.9749374780159006,0.9771266526488184,0.025026611684690447,0.0005724304369225663,0.1578587893514924,0.5847365773290787,0.6855968951906759,28.38395808056141,9616483966360.918,3863690678176.8223,3813537528381.3145,5268805006845.908,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,19390.65684255588,332.75581831260627,0.0,103.48693054733026,0.0,572.8658971900107,1.709584324332628,0.0012546629015958914,22694949037.846596
14,-22694969439.32292,18.36,0.9749374780159006,0.9771266526488184,0.025026611684690447,0.0005724304369225663,0.1578587893514924,0.5847365773290787,0.6855968951906759,28.38395808056141,9616483966360.918,3863690678176.8223,3813537528381.3145,5268805006845.908,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,19390.65684255588,332.75581831260627,0.0,103.48693054733026,0.0,572.8658971900107,1.709584324332628,0.0012546629015958914,22694949037.846596
15,-22694969439.32292,18.36,0.9749374780159006,0.9771266526488184,0.025026611684690447,0.0005724304369225663,0.1578587893514924,0.5847365773290787,0.6855968951906759,28.38395808056141,9616483966360.918,3863690678176.8223,3813537528381.3145,5268805006845.908,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,19390.65684255588,332.75581831260627,0.0,103.48693054733026,0.0,572.8658971900107,1.709584324332628,0.0012546629015958914,22694949037.846596
16,-22694969439.32292,18.36,0.9749374780159006,0.9771266526488184,0.025026611684690447,0.0005724304369225663,0.1578587893514924,0.5847365773290787,0.6855968951906759,28.38395808056141,9616483966360.918,3863690678176.8223,3813537528381.3145,5268805006845.908,537181287745.2388,81022003605.29343,8700359479000.269,843869068012.686,191515.3574217675,546457.3293643022,19390.65684255588,332.75581831260627,0.0,103.48693054733026,0.0,572.8658971900107,1.709584324332628,0.0012546629015958914,22694949037.846596
