Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
2,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
3,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
4,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
5,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
6,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
7,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
8,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
9,-5744.292085656641,7.59,2.341293769974209,2.395678101729164,8.197487133543291e-11,2.220446049250313e-15,0.3322532538279386,9.852958178189159,2.2307853366115924,520.9502964538445,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,17476904.69724535,1501.7624593491926,44.65895618887976,0.0,268.8731897932518,0.0,3443.5641402627903,485.4039243057231,0.029415756802958416,0
10,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
11,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
12,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
13,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
14,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
15,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
16,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
17,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
18,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
19,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
20,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
21,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
22,-5741.503847560154,7.59,2.341607234506497,2.3960011704029838,8.483347357923776e-11,1.9984014443252818e-15,0.33229032729269914,9.81,2.2307853369441304,490.5,2075087295705.3113,7189813203909.346,9995374969237.857,9875299609196.354,652299813299.9082,216229900204.3356,134924828801.41388,31993607717.97731,30672.331165049243,41116328.170213886,1502.0684966046392,44.81625406042671,0.0,268.9162100892759,0.0,3444.492965143481,481.18050000000005,0.029421662331737458,0
