Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-43719578714.07203,20.01,0.14347399456780996,0.14625426444735026,0.5089317684455874,0.6744065214969527,0.03467828809053407,0.04572946346552897,0.7055519345520386,2.0908162078987167,8107136891455.2295,7019450475401.041,3570459764403.3896,4149951742724.425,1115705029527.1187,8329727447669.563,8483286493919.947,4542216663391.841,46591211.55596497,42380387.30066018,46094.46770003203,3291.938922091292,0.0,2.113333722229043,0.0,12.834185921421279,0.010455919144225743,0.001154553794767936,43707695929.806854
2,-43716307765.52896,20.01,0.13338660439597863,0.13379352420024604,0.8124609181669464,0.0434922972428774,0.022175195280846393,0.08603938472138901,0.031444266519331694,3.29753376690591,5122029072330.836,8583333659824.8,1472678035416.8079,7500493990378.365,990784434444.4995,265785591210.8121,7410176988733.386,5022381963408.248,77943535.12751526,43415323.13753779,51429.15626190945,862.6217163075769,0.0,1.0125869623249848,0.0,10.740424270753094,0.037013878616175944,8.415777548454693e-06,43707695929.806854
3,-43716307765.52896,20.01,0.13338660439597863,0.13379352420024604,0.8124609181669464,0.0434922972428774,0.022175195280846393,0.08603938472138901,0.031444266519331694,3.29753376690591,5122029072330.836,8583333659824.8,1472678035416.8079,7500493990378.365,990784434444.4995,265785591210.8121,7410176988733.386,5022381963408.248,77943535.12751526,43415323.13753779,51429.15626190945,862.6217163075769,0.0,1.0125869623249848,0.0,10.740424270753094,0.037013878616175944,8.415777548454693e-06,43707695929.806854
4,-43715774039.334076,20.01,0.16673610573243783,0.16720776208247815,0.7751219707547294,0.02800544946974537,0.027605104929928008,0.10069863259028218,0.01786880905407769,3.7302785719493725,8114419987924.52,9709827601106.422,9858615715810.65,7633470236217.959,1578840889262.494,265785591210.8121,240392216080.24084,5022381963408.248,77943535.12751526,43415323.13753779,46041.084221542515,776.0713173708773,0.0,1.3436515878725839,0.0,16.77506142037837,0.05070107302776321,1.7835244988908725e-05,43707695929.806854
5,-43711960663.19598,20.01,0.2979558708773455,0.29894653531755455,0.39188938077945634,0.03106420696520862,0.04950842184589283,0.09613444594420656,0.10316677910747421,3.5674778454202136,8114419987924.52,9709827601106.422,3352143402831.7266,7633470236217.959,991479894765.0962,265785591210.8121,9962304309117.4,2112856426648.2842,38325116.59784686,45417672.88386192,34341.42075957825,797.523750199627,0.0,4.899497155480674,0.0,53.621418587021935,0.04620915848499787,4.1681113529053566e-05,43707695929.806854
6,-43711960663.19598,20.01,0.2979558708773455,0.29894653531755455,0.39188938077945634,0.03106420696520862,0.04950842184589283,0.09613444594420656,0.10316677910747421,3.5674778454202136,8114419987924.52,9709827601106.422,3352143402831.7266,7633470236217.959,991479894765.0962,265785591210.8121,9962304309117.4,2112856426648.2842,38325116.59784686,45417672.88386192,34341.42075957825,797.523750199627,0.0,4.899497155480674,0.0,53.621418587021935,0.04620915848499787,4.1681113529053566e-05,43707695929.806854
7,-43711960663.19598,20.01,0.2979558708773455,0.29894653531755455,0.39188938077945634,0.03106420696520862,0.04950842184589283,0.09613444594420656,0.10316677910747421,3.5674778454202136,8114419987924.52,9709827601106.422,3352143402831.7266,7633470236217.959,991479894765.0962,265785591210.8121,9962304309117.4,2112856426648.2842,38325116.59784686,45417672.88386192,34341.42075957825,797.523750199627,0.0,4.899497155480674,0.0,53.621418587021935,0.04620915848499787,4.1681113529053566e-05,43707695929.806854
8,-43711672566.15011,20.01,0.20853925643047494,0.2091466220081135,0.37612686526252115,0.017585013417265594,0.03455363016668092,0.12222393909594796,0.04900614192381806,4.536125743279411,8114419987924.52,9709827601106.422,3352143402831.7266,7633470236217.959,991479894765.0962,265785591210.8121,9962304309117.4,2112856426648.2842,77943535.12751526,35620403.207828805,38795.58093426075,693.0065323834284,0.0,2.6488913294366143,0.0,26.24538569844282,0.07469345644064998,1.7993843393174457e-05,43707695929.806854
9,-43709934784.773315,20.01,0.25706928536130413,0.2579541822253835,0.01880200417390876,0.20196754939508021,0.04262836383834362,0.03345682056565073,0.08939909974887629,1.4322365142519111,8114419987924.52,6111469107984.005,3352143402831.7266,6703649451808.386,671120374567.9541,265785591210.8121,240392216080.24084,4675749097366.35,67541588.99826065,71467970.74304044,29580.436048320444,1534.5965730946327,0.0,4.467915209888342,0.0,39.92421607653982,0.005596794211810749,0.0004219047409887717,43707695929.806854
10,-43709789190.6959,20.01,0.6193817662861492,0.623041674921282,0.13345052882953756,0.07399472609745572,0.10074098192403323,0.06871272237795595,0.1523071592739105,2.754505462690063,9082738633448.357,7169782435216.432,6784842549368.754,547709408924.8914,671120374567.9541,265785591210.8121,240392216080.24084,1624262759967.553,9552438.249487663,43415323.13753779,17554.90074944464,1005.394945942088,0.0,15.111386249234736,0.0,232.9085572132299,0.023607191082950243,0.0005316982568892679,43707695929.806854
11,-43709789190.6959,20.01,0.6193817662861492,0.623041674921282,0.13345052882953756,0.07399472609745572,0.10074098192403323,0.06871272237795595,0.1523071592739105,2.754505462690063,9082738633448.357,7169782435216.432,6784842549368.754,547709408924.8914,671120374567.9541,265785591210.8121,240392216080.24084,1624262759967.553,9552438.249487663,43415323.13753779,17554.90074944464,1005.394945942088,0.0,15.111386249234736,0.0,232.9085572132299,0.023607191082950243,0.0005316982568892679,43707695929.806854
12,-43709364436.99523,20.01,0.37495492307999817,0.37655006407967373,0.009348833025847103,0.1550569292463687,0.06190553323430547,0.041081870325574046,0.09677692166581368,1.680246828947414,9082738633448.357,7169782435216.432,3352143402831.7266,8985207378654.035,671120374567.9541,265785591210.8121,240392216080.24084,2996585852147.04,41923016.40262428,71467970.74304044,22998.497513315342,1357.81565112739,0.0,8.169664167558915,0.0,85.07397045504383,0.008438600347236407,0.0004219420841868641,43707695929.806854
