Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
2,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
3,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
4,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
5,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
6,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
7,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
8,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
9,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
10,-5598.539914351816,7.54,2.2136040743115983,2.2565490401902495,3.364900802438342e-09,2.4424906541753444e-15,0.3202368887804683,9.81,1.7219243626366623,490.5,1277321759541.039,9572098466822.57,9574573059908.26,9945941935027.102,371681605402.02124,413412019316.09515,150771407171.46173,31993607717.97731,30672.331165049243,33235229.21140388,1764.417554513074,45.89699663077235,0.0,251.813911214117,0.0,3055.208142470122,481.18050000000005,0.022809523730331058,0
