Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
2,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
3,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
4,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
5,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
6,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
7,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
8,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
9,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
10,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
11,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
12,-5562.3471349449055,7.58,2.1938335812081196,2.2331821865676784,3.6369112166312334e-09,2.220446049250313e-15,0.3172471670553746,9.81,1.6116354297035007,517.6448701048021,1203477655193.6843,5332394914638.537,9574573059908.26,9248199481547.25,371681605402.02124,159522068920.94653,150771407171.46173,31993607717.97731,30672.331165049243,15321179.836744355,1795.8074105432793,44.70878802681425,0.0,248.36662350171412,0.0,2992.261607041918,481.18050000000005,0.022205831179644288,0
