Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
1,-5746228111.773857,15.530000000000001,1.2394479338682458,1.2479374475827607,2.62988725694413e-05,0.00027185702376497645,0.19362140629135735,0.4981311576901651,0.36884171716816055,17.642916897428417,9992333306721.297,9826558526062.77,5224574347311.44,6638218460451.51,615975061012.1996,337456076078.8449,3666601381499.479,9984871747438.18,46951501.745515995,78897211.3030529,9399.719214228755,381.1246780754796,0.0,98.82964114626478,0.0,934.4087238476254,1.2406732513087206,0.0020938800829219117,5746217296.4488325
2,-5746228111.773857,15.530000000000001,1.2394479338682458,1.2479374475827607,2.62988725694413e-05,0.00027185702376497645,0.19362140629135735,0.4981311576901651,0.36884171716816055,17.642916897428417,9992333306721.297,9826558526062.77,5224574347311.44,6638218460451.51,615975061012.1996,337456076078.8449,3666601381499.479,9984871747438.18,46951501.745515995,78897211.3030529,9399.719214228755,381.1246780754796,0.0,98.82964114626478,0.0,934.4087238476254,1.2406732513087206,0.0020938800829219117,5746217296.4488325
3,-5746228111.773857,15.530000000000001,1.2394479338682458,1.2479374475827607,2.62988725694413e-05,0.00027185702376497645,0.19362140629135735,0.4981311576901651,0.36884171716816055,17.642916897428417,9992333306721.297,9826558526062.77,5224574347311.44,6638218460451.51,615975061012.1996,337456076078.8449,3666601381499.479,9984871747438.18,46951501.745515995,78897211.3030529,9399.719214228755,381.1246780754796,0.0,98.82964114626478,0.0,934.4087238476254,1.2406732513087206,0.0020938800829219117,5746217296.4488325
4,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
5,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
6,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
7,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
8,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
9,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
10,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
11,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
12,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
13,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
14,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
15,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
16,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
17,-126267199.01956509,10.75,1.08127418230271,1.0885035114289248,0.0020069467346690573,0.00011072293041469727,0.1689345716588368,0.6533028658167284,0.19685835667401022,23.005361289673058,9992333306721.297,9826558526062.77,5224574347311.44,6167168693351.458,615975061012.1996,337456076078.8449,2257826986360.2964,9984871747438.18,63428385.48334685,57416806.247406,9801.363969751119,333.8538594899732,0.0,64.76762657233202,0.0,710.9039366358596,2.134023172421751,0.0014935736890907031,126256285.99465589
